province,date,avg_pet,avg_precipitation,water_balance,spei
Illes Balears,2020-04-01,947.3391890658212,115.84709886928287,-831.4920901965384,1.0542280379457474
Illes Balears,2020-05-01,1480.6800605135825,16.82611474105663,-1463.8539457725258,-1.6571168929818123
Illes Balears,2020-06-01,1580.608200633828,22.9354304419839,-1557.672770191844,0.36263536195952106
Illes Balears,2020-07-01,1836.4277814729307,4.194412926953327,-1832.2333685459773,-0.056028596921000776
Illes Balears,2020-08-01,1670.3741147932242,10.390651694771575,-1659.9834630984526,-0.2085704348089027
Illes Balears,2020-09-01,1148.4147267107478,112.2408284100839,-1036.173898300664,-0.06060171850648411
Illes Balears,2020-10-01,791.4062626341664,50.278701566310666,-741.1275610678557,-0.6706200682458436
Illes Balears,2020-11-01,523.2470362690248,25.024088057696577,-498.2229482113282,-1.178009401128378
Illes Balears,2020-12-01,483.7198377609969,45.15803956857991,-438.561798192417,-1.8938880457410021
Illes Balears,2021-01-01,470.894205563598,91.122187879025,-379.77201768457303,-0.45135591041226103
Illes Balears,2021-02-01,437.630423725498,9.877446952802016,-427.752976772696,-0.5562754680886673
Illes Balears,2021-03-01,742.287204768053,43.49528541805235,-698.7919193500006,0.07224938278911487
Illes Balears,2021-04-01,882.8315400967698,40.87791645473874,-841.9536236420311,0.9303818854071703
Illes Balears,2021-05-01,1300.8135164390887,48.18975703274776,-1252.623759406341,0.55026040070845
Illes Balears,2021-06-01,1528.3287687311704,14.168603362155537,-1514.1601653690147,0.8771475341614172
Illes Balears,2021-07-01,1822.128082736675,13.43378066434524,-1808.6943020723297,0.4579842278022433
Illes Balears,2021-08-01,1705.0924005894874,4.457007968491206,-1700.6353926209963,-1.0507292918732543
Illes Balears,2021-09-01,1135.5879077167865,109.40035473479664,-1026.18755298199,0.0971119100208074
Illes Balears,2021-10-01,840.9668218631402,83.00266051097465,-757.9641613521655,-0.928236547571127
Illes Balears,2021-11-01,551.5535036582027,231.0021258004357,-320.55137785776697,0.8952781230270381
Illes Balears,2021-12-01,377.62581999817405,32.325521342775524,-345.30029865539854,-0.21954816197298546
Illes Balears,2022-01-01,392.7467428303142,22.698188505027566,-370.0485543252866,-0.28621532907916936
Illes Balears,2022-02-01,429.1716681664645,10.09416122174838,-419.0775069447161,-0.39816066593015714
Illes Balears,2022-03-01,638.768105168434,108.0596789128422,-530.7084262555918,2.4071362163036247
Illes Balears,2022-04-01,950.4661893396984,70.28275754137485,-880.1834317983236,0.4334716990695657
Illes Balears,2022-05-01,1384.1407984141267,36.84643374153918,-1347.2943646725876,-0.4614224499754155
Illes Balears,2022-06-01,1641.0677126126477,3.2684377323056477,-1637.799274880342,-0.7505753407485255
Illes Balears,2022-07-01,1940.1264525216168,1.7316144345762083,-1938.3948380870406,-2.02465193047073
Illes Balears,2022-08-01,1716.5140654955203,39.55868122122673,-1676.9553842742935,-0.5318107841288419
Illes Balears,2022-09-01,1250.743169398907,96.13075628936969,-1154.6124131095373,-1.9345216906387355
Illes Balears,2022-10-01,749.5729097382524,72.33925427442392,-677.2336554638284,0.3767352887703356
Illes Balears,2022-11-01,566.1829622963861,101.4652112106629,-464.7177510857232,-0.8163058917027087
Illes Balears,2022-12-01,340.69221539705507,65.89206672144184,-274.80014867561323,0.8133678936530201
Illes Balears,2023-01-01,497.14553255865513,43.72112889132334,-453.4244036673318,-1.5591436151738431
Illes Balears,2023-02-01,404.5573118405782,103.87816424742748,-300.67914759315073,1.393549296911777
Illes Balears,2023-03-01,753.3952032552135,8.928726997665532,-744.4664762575479,-0.7558390931052031
Illes Balears,2023-04-01,988.9169503240864,21.90735161782542,-967.009598706261,-0.8478041131123628
Illes Balears,2023-05-01,1284.462902826141,41.65069055909856,-1242.8122122670425,0.6467318915992368
Illes Balears,2023-06-01,1467.772891479843,16.415078837200205,-1451.357812642643,1.475220761513012
Illes Balears,2023-07-01,1805.0602397068217,3.3767492207572025,-1801.6834904860646,0.6065959505707235
Illes Balears,2023-08-01,1672.0620655476864,88.28882194139048,-1583.7732436062959,0.8278995643217744
Illes Balears,2023-09-01,1117.387352139494,87.39405558381257,-1029.9932965556814,0.037437046263867624
Illes Balears,2023-10-01,874.5827431954824,27.673213610339463,-846.909529585143,-2.0577835023575384
Illes Balears,2023-11-01,615.5810477718219,18.640883185309796,-596.9401645865121,-2.0696006307380235
Illes Balears,2023-12-01,413.6318061478669,13.08691002517053,-400.54489612269634,-1.2011538551448702
Jaén,2000-01-01,319.67154760265225,20.893865465205508,-298.77768213744673,0.9689237438526161
Jaén,2000-02-01,535.2052354063791,0.5069352902984637,-534.6983001160806,-1.010184852243419
Jaén,2000-03-01,887.1667617604818,19.85301119483739,-867.3137505656445,-0.7190067214667736
Jaén,2000-04-01,1056.7311861805742,93.83585987762416,-962.89532630295,0.514772444217702
Jaén,2000-05-01,1459.3055708580084,68.12657150726983,-1391.1789993507386,1.078527521167896
Jaén,2000-06-01,2052.640481437032,1.835761504712064,-2050.80471993232,-0.9004563597030327
Jaén,2000-07-01,2236.694861982804,0.0344944616050524,-2236.660367521199,0.09848195888908741
Jaén,2000-08-01,1968.4402581305224,0.0658606646073937,-1968.3743974659149,0.04597665152524962
Jaén,2000-09-01,1339.3312953745058,12.454487772247042,-1326.8768076022586,-0.5566875044039636
Jaén,2000-10-01,787.0719843783819,65.59280500521379,-721.4791793731681,0.6373863578940111
Jaén,2000-11-01,451.9004859621856,44.98869203376157,-406.911793928424,-0.004425212841369765
Jaén,2000-12-01,348.686013339367,109.21823538670402,-239.46777795266297,1.0489983637614895
Jaén,2001-01-01,392.4341344167472,66.75288232632265,-325.68125209042455,0.28490640532316724
Jaén,2001-02-01,518.1847000609915,26.758386290750984,-491.42631377024054,-0.32157952960767183
Jaén,2001-03-01,883.9051094890514,79.08802408168887,-804.8170854073625,0.03345689921167276
Jaén,2001-04-01,1197.1257845239738,12.828895075452031,-1184.2968894485218,0.2752522223495464
Jaén,2001-05-01,1411.391838983218,44.38703838511023,-1367.0048005981077,1.229834256036504
Jaén,2001-06-01,2054.3155753831625,2.467123772797924,-2051.8484516103645,-0.9093575635390563
Jaén,2001-07-01,2244.995602730833,0.0120457630786786,-2244.9835569677543,-0.029733208272462966
Jaén,2001-08-01,1921.464664449999,1.0790327975288725,-1920.38563165247,0.5884620331101232
Jaén,2001-09-01,1223.9692584649888,48.72115214354577,-1175.248106321443,1.295205970854965
Jaén,2001-10-01,821.3597054715017,65.11314360477702,-756.2465618667246,0.2575478245814653
Jaén,2001-11-01,419.7091506482777,50.094993802506565,-369.61415684577116,0.29142873391578933
Jaén,2001-12-01,291.31952505558075,56.82775886831805,-234.4917661872627,1.1427467367487023
Jaén,2002-01-01,352.0615175005412,26.76139650185925,-325.30012099868196,0.29505070885585705
Jaén,2002-02-01,525.5716499104807,3.801198182068589,-521.7704517284121,-0.8132845146010518
Jaén,2002-03-01,804.8238387077731,82.21857477325045,-722.6052639345227,0.9034561241152154
Jaén,2002-04-01,1080.238903535523,68.23003029885695,-1012.008873236666,0.47084538543371035
Jaén,2002-05-01,1526.1314655596434,29.84703012178568,-1496.2844354378576,0.30448748022866207
Jaén,2002-06-01,2007.7318698723136,20.379862081177333,-1987.3520077911362,-0.33053652858091415
Jaén,2002-07-01,2174.7290318138,0.3673096976016685,-2174.361722116198,1.0115269351869023
Jaén,2002-08-01,1830.678030377556,9.34682353867039,-1821.3312068388857,1.5640966971572776
Jaén,2002-09-01,1227.315659000138,26.04593031262912,-1201.269728687509,1.0106760628888407
Jaén,2002-10-01,781.2707960336045,31.807016939815465,-749.4637790937891,0.33289608822518246
Jaén,2002-11-01,447.685196844197,85.48125504161182,-362.2039418025852,0.3496135804445491
Jaén,2002-12-01,317.92868455742047,61.99637987683714,-255.93230468058334,0.7101994571479909
Jaén,2003-01-01,393.7363458398098,48.98339465244855,-344.75295118736125,-0.22695784894715132
Jaén,2003-02-01,454.5940494225514,80.76246384795486,-373.83158557459655,1.51457876860081
Jaén,2003-03-01,834.440843449348,41.7577763786964,-792.6830670706516,0.1737323942006844
Jaén,2003-04-01,1089.225928148424,33.8338924193834,-1055.3920357290406,0.4284208024307354
Jaén,2003-05-01,1553.1715131721342,14.376787927676244,-1538.7947252444578,-0.05734145176139019
Jaén,2003-06-01,2039.146806815276,3.7350768292443006,-2035.4117299860318,-0.7671962100705872
Jaén,2003-07-01,2243.5466828654057,0.3126291144470459,-2243.2340537509585,-0.0027746649385888677
Jaén,2003-08-01,2001.4946435949407,4.69954945206288,-1996.7950941428778,-0.2797916102763297
Jaén,2003-09-01,1338.0774686682278,18.243389340311253,-1319.8340793279165,-0.4688957206198725
Jaén,2003-10-01,721.3042182304683,113.28582249591756,-608.0183957345507,1.7027676074901525
Jaén,2003-11-01,421.3085171267242,58.10794951502154,-363.2005676117027,0.34180545772354204
Jaén,2003-12-01,321.64941369744423,62.46981427194209,-259.17959942550215,0.6380122286981176
Jaén,2004-01-01,374.442668266866,13.38896649418617,-361.05370177267986,-0.6536318011797669
Jaén,2004-02-01,480.4532827040745,62.32788183445809,-418.12540086961644,0.888273605479286
Jaén,2004-03-01,760.0753684065561,79.61457984929272,-680.4607885572634,1.2681400686821345
Jaén,2004-04-01,1114.5228717020486,69.9774922777264,-1044.5453794243222,0.439379482756729
Jaén,2004-05-01,1347.5281936765894,75.96389222263761,-1271.5643014539517,1.7433037986420954
Jaén,2004-06-01,1940.213375764849,12.551380171955849,-1927.6619955928932,0.2330434101437584
Jaén,2004-07-01,2138.286683258899,3.242971255435105,-2135.043712003464,1.5092526056118492
Jaén,2004-08-01,1923.569633265785,2.659929761740808,-1920.909703504044,0.5827058567009531
Jaén,2004-09-01,1313.6533436952805,6.005863025557281,-1307.647480669723,-0.3147886128725448
Jaén,2004-10-01,823.4124136777702,49.48511125976355,-773.9273024180067,0.059554059591964435
Jaén,2004-11-01,421.8485991697329,24.746399551419525,-397.10219961831336,0.07366508305065511
Jaén,2004-12-01,326.2821187557795,52.72573140260098,-273.55638735317854,0.29747768961195403
Jaén,2005-01-01,356.8104452357999,0.8257422236213035,-355.98470301217856,-0.5233470534876761
Jaén,2005-02-01,449.43588053593606,59.36583902256678,-390.0700415133693,1.2971234088452732
Jaén,2005-03-01,796.9439667893054,26.965736714738245,-769.9782300745671,0.4263903601721983
Jaén,2005-04-01,1167.3362681252097,17.16110531803963,-1150.1751628071702,0.3205926053055552
Jaén,2005-05-01,1590.7270348436855,13.647205225569095,-1577.0798296181165,-0.39707538224912514
Jaén,2005-06-01,1961.128406162078,5.92056387353179,-1955.207842288546,-0.027485932453908533
Jaén,2005-07-01,2220.838702854784,1.49946386762941,-2219.3392389871547,0.36326044832901316
Jaén,2005-08-01,1923.286850492848,2.7427105672182126,-1920.54413992563,0.586721591901449
Jaén,2005-09-01,1319.3418901371326,19.859759576602983,-1299.4821305605296,-0.21033623491187367
Jaén,2005-10-01,751.8073907568812,59.13062938989122,-692.67676136699,0.9357216869418875
Jaén,2005-11-01,422.1013191807505,25.91114466720445,-396.1901745135461,0.08092113859666238
Jaén,2005-12-01,314.88520373030093,28.484358706986477,-286.40084502331445,-0.032589105113695976
Jaén,2006-01-01,334.4550435792001,86.55606272256874,-247.89898085663134,2.015522954658593
Jaén,2006-02-01,466.33064611328655,41.02272414268008,-425.30792197060646,0.776980975548164
Jaén,2006-03-01,859.2777903476504,48.00723532768017,-811.2705550199702,-0.04237329751816105
Jaén,2006-04-01,1108.7300352175027,42.39252759360185,-1066.3375076239008,0.4171074616969111
Jaén,2006-05-01,1544.2999094969214,37.766511893285085,-1506.5333976036363,0.2193199428088747
Jaén,2006-06-01,1878.1609282468,17.482096130009644,-1860.6788321167903,0.8414578363281789
Jaén,2006-07-01,2246.939426879415,2.5159019812304484,-2244.4235248981845,-0.021103918396715566
Jaén,2006-08-01,1939.5221289865624,5.757259920908179,-1933.7648690656542,0.44002885601754843
Jaén,2006-09-01,1282.1382582092206,24.123207153678152,-1258.0150510555425,0.32321678063250237
Jaén,2006-10-01,818.6380319515222,57.76423456037149,-760.8737973911507,0.20591006559525218
Jaén,2006-11-01,421.5160987270547,79.87319731638699,-341.6429014106677,0.5092632712642157
Jaén,2006-12-01,324.65828201546447,22.348559820567814,-302.30972219489666,-0.46417678040345195
Jaén,2007-01-01,354.61874594211747,41.95040529639759,-312.66834064571987,0.6251734392879414
Jaén,2007-02-01,480.8563361992645,30.69035650343321,-450.16597969583125,0.3743208448181754
Jaén,2007-03-01,877.5231028783911,25.59603163672853,-851.9270712416626,-0.5320710328988036
Jaén,2007-04-01,981.2761770318924,79.37891278257622,-901.8972642493162,0.5642517996836436
Jaén,2007-05-01,1562.1819161075796,59.28934424616843,-1502.8925718614112,0.24974328676204433
Jaén,2007-06-01,1862.173534735475,6.308005587581407,-1855.8655291478935,0.8828875557124591
Jaén,2007-07-01,2220.307272709388,2.8906486709819608,-2217.416624038406,0.3923210785134769
Jaén,2007-08-01,1947.9229690912327,5.042969287976862,-1942.879999803256,0.33735748110460756
Jaén,2007-09-01,1241.328634387235,41.188630058827,-1200.1400043284082,1.0234670269577357
Jaén,2007-10-01,772.9369724752598,49.52222244082874,-723.4147500344311,0.6167353836598408
Jaén,2007-11-01,440.7167302811496,39.37825860271118,-401.3384716784384,0.039949268991300836
Jaén,2007-12-01,304.9513201644797,20.981028783914063,-283.97029138056564,0.03144992241637307
Jaén,2008-01-01,372.6166210872176,35.0888454955044,-337.5277755917132,-0.03297186428520879
Jaén,2008-02-01,491.8725775670409,39.21235268656424,-452.6602248804766,0.3327276085031563
Jaén,2008-03-01,909.2012414661503,10.083203808999157,-899.1180376571511,-1.1001217170292963
Jaén,2008-04-01,1208.0467222145703,97.64689535089622,-1110.3998268636742,0.36873097931756116
Jaén,2008-05-01,1350.3620172349351,65.91050524327619,-1284.451511991659,1.6808889039995232
Jaén,2008-06-01,1860.1428718987947,10.282310582957882,-1849.8605613158368,0.9340578237611141
Jaén,2008-07-01,2224.2886064493296,14.57502902000905,-2209.7135774293206,0.5078125559257157
Jaén,2008-08-01,1999.6171178704228,0.0018444921006551,-1999.6152733783222,-0.31183356511807525
Jaén,2008-09-01,1221.196367088359,38.165025478584255,-1183.0313416097747,1.2123197100488572
Jaén,2008-10-01,778.2012267102139,88.23083695673563,-689.9703897534782,0.962822901103403
Jaén,2008-11-01,429.8555295413856,58.0700169201409,-371.78551262124466,0.27432640366822497
Jaén,2008-12-01,308.49283353335835,47.47277529659434,-261.020058236764,0.5963090525941814
Jaén,2009-01-01,362.14881854132665,53.745730615617695,-308.403087925709,0.7331913556857537
Jaén,2009-02-01,478.5741387451551,54.96577114525745,-423.60836759989763,0.8035450844570824
Jaén,2009-03-01,846.570164479509,65.23313396423167,-781.3370305152773,0.3017318232210341
Jaén,2009-04-01,1135.9440848368,34.458683376945345,-1101.4854014598545,0.37890852588799645
Jaén,2009-05-01,1633.560563283294,11.853724398449645,-1621.7068388848443,-0.7967646194238199
Jaén,2009-06-01,1957.532113837134,6.763201644795088,-1950.7689121923388,0.0145895255440866
Jaén,2009-07-01,2308.983478269425,1.0444645562397936,-2307.9390137131854,-0.9597049490331698
Jaén,2009-08-01,1950.2206160111764,3.1442097703976253,-1947.0764062407789,0.2897493973849743
Jaén,2009-09-01,1235.9607246148703,42.83440887717156,-1193.1263157376986,1.1019925384685783
Jaén,2009-10-01,822.0312383182172,29.064901528715065,-792.9663367895022,-0.15430062029266914
Jaén,2009-11-01,479.5804641233991,17.43065693430657,-462.14980718909254,-0.44036779211911453
Jaén,2009-12-01,371.5509227379151,219.62714698880524,-151.92377574910984,2.27165025469175
Jaén,2010-01-01,370.00823381273767,126.72889409172298,-243.2793397210147,2.0958125169627166
Jaén,2010-02-01,489.687769295847,149.31970212682242,-340.3680671690246,1.9219045958723988
Jaén,2010-03-01,781.7843370649463,78.45804887166274,-703.3262881932835,1.0770352792411761
Jaén,2010-04-01,1065.8382552580329,41.86593247683318,-1023.9723227811996,0.45951123921975046
Jaén,2010-05-01,1559.3451462805217,25.695599779644677,-1533.649546500877,-0.012465769487473764
Jaén,2010-06-01,1812.9647136364551,40.43839396383812,-1772.526319672617,1.5395364302239352
Jaén,2010-07-01,2225.856503433216,0.2003265980679561,-2225.656176835148,0.26723042219532467
Jaén,2010-08-01,1887.952707222539,20.46414799220886,-1867.48855923033,1.1388934464195315
Jaén,2010-09-01,1247.917125740256,29.27158793554607,-1218.64553780471,0.8090902201150995
Jaén,2010-10-01,787.5664263088514,59.72886457984931,-727.8375617290021,0.5692935846805175
Jaén,2010-11-01,444.80643653963455,79.92399216951623,-364.8824443701183,0.32861604999653865
Jaén,2010-12-01,342.0006345052827,156.74413205579725,-185.25650244948542,1.8942346919292987
Jaén,2011-01-01,353.6036457001199,37.67680563480041,-315.9268400653195,0.5413468181749367
Jaén,2011-02-01,514.719927400791,49.25529246266749,-465.4646349381235,0.11716031583033633
Jaén,2011-03-01,805.1754136580952,44.73022212603536,-760.4451915320599,0.5280905027342322
Jaén,2011-04-01,1128.2549334015391,59.47221948964135,-1068.7827139118979,0.41454395646343256
Jaén,2011-05-01,1507.6807700631562,44.04120349420584,-1463.6395665689504,0.5650905943469033
Jaén,2011-06-01,1903.279216754876,18.39089952190766,-1884.8883172329683,0.6278089637649581
Jaén,2011-07-01,2216.2022055206885,0.6316819800499734,-2215.5705235406385,0.420142118382214
Jaén,2011-08-01,2002.501362464832,1.7975682216144966,-2000.7037942432175,-0.3241784124287838
Jaén,2011-09-01,1355.1112204143474,13.942358392193118,-1341.1688620221541,-0.7313159223456043
Jaén,2011-10-01,815.7494097625279,27.72336061542093,-788.026049147107,-0.09888651258013931
Jaén,2011-11-01,429.25207074979846,70.52032876227202,-358.73174198752645,0.3767713226438446
Jaén,2011-12-01,312.9724752592128,9.85657229425306,-303.11590296495973,-0.48641999198191477
Jaén,2012-01-01,341.28609794007144,22.296471363645317,-318.98962657642613,0.46163311385979344
Jaén,2012-02-01,470.0981712475651,5.398508666653547,-464.6996625809116,0.13010769725825563
Jaén,2012-03-01,898.3033082810324,20.539034371495475,-877.7642739095369,-0.845308187539519
Jaén,2012-04-01,1088.4326834162948,50.55149330080472,-1037.8811901154902,0.44599237908316924
Jaén,2012-05-01,1618.6750004918658,29.64337360064534,-1589.0316268912204,-0.5042749030781164
Jaén,2012-06-01,2044.4176667912736,1.6471412831762655,-2042.7705255080973,-0.8313603743358133
Jaén,2012-07-01,2277.600483010999,0.7958122651346725,-2276.8046707458643,-0.5139170305323535
Jaén,2012-08-01,2046.2349341885229,1.0046776319672617,-2045.2302565565556,-0.8132175514855547
Jaén,2012-09-01,1296.2823056643124,75.41541897023241,-1220.86688669408,0.7826833394025043
Jaén,2012-10-01,757.4350542034745,83.54529580734649,-673.889758396128,1.1203367440300052
Jaén,2012-11-01,419.064522793004,164.62869636216973,-254.43582643083428,1.142065718900461
Jaén,2012-12-01,316.3806933322841,17.825545477797245,-298.5551478544869,-0.3608921174629064
Jaén,2013-01-01,409.7354211344364,47.447955810887926,-362.2874653235485,-0.6849340123059076
Jaén,2013-02-01,502.6640024002991,65.17522183091666,-437.48878056938247,0.5827164307087218
Jaén,2013-03-01,782.6040834595786,114.8518159639563,-667.7522674956224,1.3678454207126325
Jaén,2013-04-01,1067.1010240620144,63.82255494127141,-1003.278469120743,0.47895220343394596
Jaén,2013-05-01,1465.5057253034804,30.895173824935597,-1434.6105514785447,0.7818052446416817
Jaén,2013-06-01,1892.0884569225032,1.8804719932319451,-1890.207984929271,0.5797750686808549
Jaén,2013-07-01,2205.70261868692,0.8252552777067305,-2204.877363409213,0.579444289706914
Jaén,2013-08-01,1875.2326322623803,20.09503807031696,-1855.1375941920633,1.2577634272758684
Jaén,2013-09-01,1293.415694414386,32.799614378184856,-1260.6160800362013,0.2900529111353522
Jaén,2013-10-01,799.0432594880677,23.10956774942454,-775.9336917386432,0.03700610919996803
Jaén,2013-11-01,448.7715879355465,12.475229700749605,-436.2963582347969,-0.23778648968458713
Jaén,2013-12-01,336.0151789403272,68.5227192240345,-267.4924597162927,0.4451753733738579
Jaén,2014-01-01,377.4577193224079,54.93897436401917,-322.51874495838877,0.36881643474247916
Jaén,2014-02-01,509.7683908159049,64.42236409782203,-445.3460267180829,0.45419278973814503
Jaén,2014-03-01,890.0911425030009,19.53276309835324,-870.5583794046477,-0.7583020878983673
Jaén,2014-04-01,1206.6931994805918,31.02250280362801,-1175.6706966769639,0.28710593542662227
Jaén,2014-05-01,1619.5422610030107,8.927543431640666,-1610.61471757137,-0.6977734723209428
Jaén,2014-06-01,1926.9629625986188,23.234304601884837,-1903.728657996734,0.45616196995964586
Jaén,2014-07-01,2189.9907332716857,1.3886320262852427,-2188.6021012454003,0.814522726252158
Jaén,2014-08-01,1981.4237314813004,0.1016585672969091,-1981.3220729140035,-0.10283669605467356
Jaén,2014-09-01,1277.997953843431,40.64118480335256,-1237.3567690400785,0.5825414131473764
Jaén,2014-10-01,850.1685127983166,43.88562673382254,-806.282886064494,-0.30290342405657017
Jaén,2014-11-01,451.1646418242278,101.21171326263608,-349.9529285615917,0.4450930827889244
Jaén,2014-12-01,321.633226434769,17.919432585043385,-303.7137938497256,-0.5029279464799936
Jaén,2015-01-01,393.0875814035848,36.13743679540404,-356.9501446081808,-0.548358155728106
Jaén,2015-02-01,512.3109469376517,38.60322761524389,-473.7077193224078,-0.02257412202820971
Jaén,2015-03-01,838.603758828969,57.06843311625712,-781.5353257127119,0.2995235917611542
Jaén,2015-04-01,1147.585490979203,44.98157475357587,-1102.6039162256272,0.377642952529806
Jaén,2015-05-01,1673.8984053750964,3.11630137525331,-1670.7821039998432,-1.2263204299153103
Jaén,2015-06-01,1967.397682334192,10.88655635784131,-1956.5111259763507,-0.039837803365285154
Jaén,2015-07-01,2294.95740452909,1.2372311960178644,-2293.720173333072,-0.7607350174928174
Jaén,2015-08-01,1924.3709790072223,5.161720148739843,-1919.2092588584826,0.6013642455541339
Jaén,2015-09-01,1259.2299909496928,34.81298817557599,-1224.4170027741168,0.7401958011517221
Jaén,2015-10-01,745.5102406201429,52.92051468707586,-692.589725933067,0.9365958615047779
Jaén,2015-11-01,475.0134770889487,40.48611958211188,-434.52735750683684,-0.22380266224344236
Jaén,2015-12-01,307.9875164774629,4.565373718692822,-303.4221427587701,-0.49487420804619864
Jaén,2016-01-01,441.6609282467981,34.14358018376062,-407.5173480630375,-1.6974011882096218
Jaén,2016-02-01,598.6931994805914,28.13001455919099,-570.5631849214004,-1.509923228992724
Jaén,2016-03-01,851.1851919255516,25.45909654317589,-825.7260953823758,-0.21467554922131046
Jaén,2016-04-01,1069.5935723139285,63.61443228992466,-1005.9791400240038,0.4764589251154197
Jaén,2016-05-01,1476.4704930450364,65.52729848308974,-1410.9431945619467,0.9475598188230655
Jaén,2016-06-01,1994.4432880162128,0.6618775453990987,-1993.7814104708136,-0.3904155701491658
Jaén,2016-07-01,2190.539909890413,1.2229081000255773,-2189.3170017903876,0.8044092647196848
Jaén,2016-08-01,2036.187872587404,1.0655950577448996,-2035.122277529659,-0.7054834705066086
Jaén,2016-09-01,1443.2508902748543,5.230777932988372,-1438.020112341866,-1.756595311293959
Jaén,2016-10-01,866.5957119247647,52.519059751706784,-814.0766521730579,-0.389102032710228
Jaén,2016-11-01,493.35572136856456,89.9121972573632,-403.4435241112013,0.023190190222943233
Jaén,2016-12-01,351.9007614063392,58.340581777401816,-293.56017962893736,-0.22460424452949593
Jaén,2017-01-01,385.20880634308514,37.42925512031008,-347.77955122277507,-0.3076466887889469
Jaén,2017-02-01,542.648543097173,39.64411139748558,-503.0044316996875,-0.5133093728002066
Jaén,2017-03-01,953.105923033034,60.85725106734612,-892.2486719656878,-1.0187276424444873
Jaén,2017-04-01,1192.7881047474766,36.82663249847524,-1155.9614722490014,0.31318621357517606
Jaén,2017-05-01,1659.3290082043022,18.29394809845161,-1641.0350601058506,-0.9678629940110735
Jaén,2017-06-01,2037.0811920829483,4.612558285950381,-2032.468633796998,-0.7413069809166191
Jaén,2017-07-01,2248.150943396226,5.441168079957507,-2242.7097753162684,0.005304429282399733
Jaén,2017-08-01,1929.7636689161288,10.487162334979436,-1919.2765065811493,0.6006273899092223
Jaén,2017-09-01,1400.6503826706287,1.3259586440277809,-1399.3244240266008,-1.3809943978231611
Jaén,2017-10-01,913.762119542764,36.67273791488776,-877.0893816278763,-1.0478977066862472
Jaén,2017-11-01,528.6528862612391,43.23148129930943,-485.4214049619297,-0.6187723920383467
Jaén,2017-12-01,403.61785566726337,30.41370728156296,-373.2041483857004,-2.3359372248536627
Jaén,2018-01-01,408.10621323312427,50.143285065024536,-357.9629281680997,-0.5744994358211102
Jaén,2018-02-01,485.0904932417812,42.62582387313828,-442.4646693686429,0.5015835205036795
Jaén,2018-03-01,828.2866488283786,124.86660633128062,-703.4200424970979,1.0762193317701811
Jaén,2018-04-01,1177.7445747339016,48.733443838904535,-1129.011130894997,0.34678440164490165
Jaén,2018-05-01,1442.9776496743864,42.46000157396661,-1400.5176481004198,1.0174775505779443
Jaén,2018-06-01,1801.7234983374997,22.68006177818877,-1779.043436559311,1.492311824605695
Jaén,2018-07-01,2161.759861884432,0.0,-2161.759861884432,1.1784958403086359
Jaén,2018-08-01,1904.5436824915892,8.054828142522675,-1896.4888543490665,0.8450507929155352
Jaén,2018-09-01,1356.8101845475835,41.72814153894585,-1315.0820430086376,-0.40910298471657375
Jaén,2018-10-01,876.5059515611789,78.23244043520178,-798.2735111259772,-0.2136854035256847
Jaén,2018-11-01,487.6086774745705,72.14042241328433,-415.4682550612862,-0.07253832830466705
Jaén,2018-12-01,359.9814714620186,10.775173628189744,-349.20629783382884,-1.731909121365027
Jaén,2019-01-01,420.685767407087,22.76133747811203,-397.924429928975,-1.5050710041070017
Jaén,2019-02-01,550.1426800716158,18.81102071733528,-531.3316593542805,-0.9597410813552709
Jaén,2019-03-01,965.9754067719916,11.249365494717376,-954.7260412772742,-1.7334019773905671
Jaén,2019-04-01,1058.1042506935296,73.62651740216818,-984.4777332913615,0.49596101895183253
Jaén,2019-05-01,1724.963769256498,4.125750093454267,-1720.8380191630436,-1.6445461447887972
Jaén,2019-06-01,2245.603291557637,0.716056426702343,-2244.8872351309346,-2.2627630834165138
Jaén,2019-07-01,2305.429564994984,3.1858116748972,-2302.243753320087,-0.8810190089912096
Jaén,2019-08-01,2086.476587246936,3.286560292757789,-2083.1900269541784,-1.1964518487763827
Jaén,2019-09-01,1256.896300194779,30.75526786943949,-1226.1410323253397,0.7194391163290728
Jaén,2019-10-01,1016.3935506718876,29.578590119424707,-986.8149605524629,-1.9850633079200328
Jaén,2019-11-01,490.2744456686408,79.07762114624126,-411.19682452239954,-0.0385420042843332
Jaén,2019-12-01,358.7452781002224,85.68709544139924,-273.05818265882317,0.3098253969117782
Jaén,2020-01-01,365.8862415645231,32.41965392409547,-333.46658764042763,0.07634184214883317
Jaén,2020-02-01,590.5655163594154,3.938103763747615,-586.6274125956678,-1.7122110126316572
Jaén,2020-03-01,842.3002783953415,58.47725126409191,-783.8230271312495,0.27397117167997037
Jaén,2020-04-01,992.629153796211,65.08121667617604,-927.5479371200349,0.5440681938331596
Jaén,2020-05-01,1619.5601845475844,36.76111613905994,-1582.7990684085244,-0.44835049289470685
Jaén,2020-06-01,2002.8228894091733,9.556554587128891,-1993.2663348220444,-0.38563154990443554
Jaén,2020-07-01,2277.033850119032,7.355588565132706,-2269.6782615538996,-0.40720414219653034
Jaén,2020-08-01,2074.3147982371584,9.714015188777624,-2064.600783048381,-1.013149241922053
Jaén,2020-09-01,1378.3432870324837,19.13504141499597,-1359.2082456174876,-0.9438588865951465
Jaén,2020-10-01,848.2679678123835,28.22011430932379,-820.0478535030597,-0.45463273850695984
