system:index,actual_evapotranspiration,community,date,max_temperature,min_temperature,potential_evapotranspiration,precipitation,province,soil_moisture,.geo
200702_0000000000000000002d,422.2493409917035,País Vasco/Euskadi,2007-02-01T00:00:00,13.342193179610979,6.788448625100583,422.3466244901357,127.63486778212501,Bizkaia,1715.1693720691467,"{""type"":""MultiPoint"",""coordinates"":[]}"
200702_00000000000000000020,365.9135719538819,Principado de Asturias,2007-02-01T00:00:00,11.812442743229079,4.270781240047022,368.66500083966963,129.8497454932914,Asturias,2173.517381157818,"{""type"":""MultiPoint"",""coordinates"":[]}"
200702_0000000000000000001d,275.41487127132774,Región de Murcia,2007-02-01T00:00:00,16.336920603628347,5.916551667488094,564.0126440423385,20.01047313947758,Murcia,267.3712419911286,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000003,320.95415965743985,Andalucía,2007-03-01T00:00:00,15.67222205230157,5.331533873680989,844.9408166386296,24.490350206453577,Almería,266.5852194525157,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000000a,656.1978174873825,Andalucía,2007-03-01T00:00:00,18.053875323966718,9.094592824989768,873.3298595007502,33.886891283590245,Cádiz,1098.5316964488702,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000000d,525.3133662101512,Andalucía,2007-03-01T00:00:00,17.792984029193814,6.236303816506867,881.7952960118783,21.59403396628439,Córdoba,692.1915339783359,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000011,346.2592625956463,Andalucía,2007-03-01T00:00:00,14.32961169164247,3.157200237393754,795.9449596218653,22.286059475614156,Granada,407.20818054642933,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000014,574.5722022494144,Andalucía,2007-03-01T00:00:00,17.64285233681851,8.24966324746859,849.9420363468455,19.231485207295762,Huelva,996.3125564827337,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000016,349.1498949874332,Andalucía,2007-03-01T00:00:00,16.521673413375698,5.153518535824781,877.5771756292147,25.590618221524867,Jaén,290.1471651525513,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000001c,505.05663058623736,Andalucía,2007-03-01T00:00:00,16.842870193505508,6.6379112107706,847.0093384639513,23.418071588738467,Málaga,628.2225451928132,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000026,574.9049321113857,Andalucía,2007-03-01T00:00:00,18.72298633649304,7.753606508156639,892.4407303089658,19.402465817403698,Sevilla,695.443089372775,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000015,599.0170184206429,Aragón,2007-03-01T00:00:00,12.57261152858173,2.2946372000303596,736.9251628934511,95.06724673114489,Huesca,539.9145922969678,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000029,569.9044783466694,Aragón,2007-03-01T00:00:00,12.207925088845778,1.8113748537228884,748.18963991001,62.664195249178476,Teruel,153.66957997417737,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000002f,615.6431543144097,Aragón,2007-03-01T00:00:00,15.08676444827233,4.23952162679007,884.3219056099728,67.50639023108472,Zaragoza,102.88352699881763,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000032,289.84619443585206,Canarias,2007-03-01T00:00:00,21.033981695445693,13.37691187976492,1222.6395312869593,28.572590476537055,Las Palmas,54.24756636765588,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000033,770.2535913543909,Canarias,2007-03-01T00:00:00,17.45942318675043,10.165727276720993,1152.9168606949877,76.12399507973467,Santa Cruz de Tenerife,131.32232131089927,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000024,579.8503208235245,Cantabria,2007-03-01T00:00:00,12.12405368600841,4.233063287633295,584.6401698749021,128.55769053224395,Cantabria,1952.0517702995903,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000004,481.7277676084362,Castilla y León,2007-03-01T00:00:00,11.884837246319133,0.8463788300835654,678.791532033426,27.139657779546372,Ávila,411.06497413450035,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000008,572.5000675990976,Castilla y León,2007-03-01T00:00:00,11.731868831582295,2.10472321440253,625.7721168984659,73.71506325967212,Burgos,1053.5521930455786,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000017,545.9918035399776,Castilla y León,2007-03-01T00:00:00,10.970378383978431,1.1755755851483487,598.9760242586524,66.5081924753548,León,1485.352156900248,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000021,556.1277425948002,Castilla y León,2007-03-01T00:00:00,11.798518960097857,2.037095675332519,635.3828716535311,51.71025656906619,Palencia,964.3371475465681,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000023,586.5137683892874,Castilla y León,2007-03-01T00:00:00,13.3742340703689,3.105484102664801,732.5574272825454,40.319197201366244,Salamanca,475.65988538830027,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000025,501.81828100931585,Castilla y León,2007-03-01T00:00:00,12.167552079512948,1.2636516173989583,663.7373927235383,27.879318565246095,Segovia,405.3947682094914,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000027,605.574442847972,Castilla y León,2007-03-01T00:00:00,11.788645409800989,0.7601063862309325,688.951875515882,62.821521812234444,Soria,515.0712543181198,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000002c,533.9106475546754,Castilla y León,2007-03-01T00:00:00,13.697363166686102,2.677072602260808,719.5223167462997,25.942112418909993,Valladolid,254.6638231752322,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000002e,590.3253729920402,Castilla y León,2007-03-01T00:00:00,13.118460126793462,2.8271831355164685,699.8009318842652,44.917280375613714,Zamora,543.1540588207256,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000001,560.3260727146418,Castilla-La Mancha,2007-03-01T00:00:00,15.442458790786006,3.400302501352021,868.0572026539214,49.46811204861124,Albacete,224.17813724240105,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000000c,468.2773448229072,Castilla-La Mancha,2007-03-01T00:00:00,16.55977391482756,4.390311628230198,837.2631880259572,30.097651454231954,Ciudad Real,340.1098690545919,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000000f,619.8827258080945,Castilla-La Mancha,2007-03-01T00:00:00,14.324354335432394,2.2571825820545794,800.5906609265876,49.676973403713426,Cuenca,460.08034727226766,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000012,629.0608278225262,Castilla-La Mancha,2007-03-01T00:00:00,12.719236635638996,1.4111370545648307,740.1622684677349,48.43288828992594,Guadalajara,454.3603806897132,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000002a,435.7375274989256,Castilla-La Mancha,2007-03-01T00:00:00,16.254752151448503,4.581343296162378,797.6035308198685,26.4080039783886,Toledo,270.73258401395833,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000007,560.5893300349095,Cataluña/Catalunya,2007-03-01T00:00:00,13.15873444709367,5.415006469358024,722.743577432926,54.399171596670094,Barcelona,506.8259783378223,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000010,453.919381650696,Cataluña/Catalunya,2007-03-01T00:00:00,12.77405262321986,5.2240944465032575,723.0593255333789,44.11316639313884,Girona,729.4932500397057,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000018,484.5400729863139,Cataluña/Catalunya,2007-03-01T00:00:00,11.4429589825152,1.9497264300015944,633.893474982371,74.19560126207638,Lleida,562.177354683631,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000028,656.3013827021142,Cataluña/Catalunya,2007-03-01T00:00:00,15.633483159655725,5.923879829883298,813.8724628625557,67.55497551045087,Tarragona,224.43641787434728,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000030,575.1811846689897,Ciudad Autónoma de Ceuta,2007-03-01T00:00:00,18.747735191637634,9.482578397212546,879.5365853658539,42.567944250871086,Ceuta,747.4564459930316,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000031,215.98009950248758,Ciudad Autónoma de Melilla,2007-03-01T00:00:00,18.770646766169158,9.82686567164179,908.0248756218906,21.577114427860696,Melilla,86.90049751243781,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000001e,670.7556677468057,Comunidad Foral de Navarra,2007-03-01T00:00:00,13.171440165661117,3.1692476621849837,689.4972996520876,137.85349493647465,Navarra,1274.608052706017,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000001b,516.1547782496253,Comunidad de Madrid,2007-03-01T00:00:00,14.356262971359238,3.2128284747278033,743.9071889268497,27.16798109773623,Madrid,372.97388965164913,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000002,495.7785084984068,Comunitat Valenciana,2007-03-01T00:00:00,17.540401165625376,6.127790187429839,915.9502681618725,49.59548943793726,Alacant/Alicante,93.09901012552017,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000000b,578.1058440928069,Comunitat Valenciana,2007-03-01T00:00:00,14.616811960003874,4.885081060091258,805.3692942432775,59.29750509659258,Castelló/Castellón,144.81373653043403,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000002b,526.0218497924659,Comunitat Valenciana,2007-03-01T00:00:00,16.350049699693365,5.392966740362771,877.0946161677623,52.27719778068274,València/Valencia,129.53610607420612,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000005,608.273416520922,Extremadura,2007-03-01T00:00:00,17.206532068301993,6.404966788397224,849.5146635493965,22.83125364361032,Badajoz,674.7720617775074,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000009,615.8807879586963,Extremadura,2007-03-01T00:00:00,16.27161729958357,6.221310523086565,810.426119081498,30.48543790713156,Cáceres,1040.8349216088136,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000000e,661.7073778162779,Galicia,2007-03-01T00:00:00,14.175950747526953,7.120320512324723,661.8371914952861,103.40685110562836,A Coruña,2096.655696750792,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000001a,613.2326445583019,Galicia,2007-03-01T00:00:00,13.056671608830834,4.766963822107105,613.6162691039668,112.09857427947625,Lugo,2180.9917234389964,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000001f,635.1208034088177,Galicia,2007-03-01T00:00:00,12.50969983849353,4.059249682141509,637.0139514106044,107.95159960138835,Ourense,1825.637211779665,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000022,659.5967639154408,Galicia,2007-03-01T00:00:00,14.030830077854414,7.080384007979384,659.5967639154408,122.73116670822591,Pontevedra,2084.215637381208,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000006,729.0080081385646,Illes Balears,2007-03-01T00:00:00,16.095480749165272,7.826600323455763,772.0258895033388,82.13733827212022,Illes Balears,985.8802170283809,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000019,625.9202296120347,La Rioja,2007-03-01T00:00:00,12.108245496832943,1.923740597783057,659.466028305622,83.50501039192396,La Rioja,684.0390439429931,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000000,610.6025379883487,País Vasco/Euskadi,2007-03-01T00:00:00,12.13821037193953,3.176608139487509,611.4085631645411,141.5436713243979,Araba/Álava,1501.6025176192593,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000013,630.8580034156187,País Vasco/Euskadi,2007-03-01T00:00:00,13.280779382083534,4.548920975003884,631.2093153237074,211.67688247166592,Gipuzkoa,1679.8043471510641,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000002d,624.1345764310887,País Vasco/Euskadi,2007-03-01T00:00:00,13.365237659202537,5.632273370515277,624.2313049751659,197.73889397597054,Bizkaia,1715.1693720691467,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_00000000000000000020,572.5027187918021,Principado de Asturias,2007-03-01T00:00:00,12.359967455569917,3.8770382252283038,576.6321089601421,98.46630609136767,Asturias,2173.517381157818,"{""type"":""MultiPoint"",""coordinates"":[]}"
200703_0000000000000000001d,474.5865955549298,Región de Murcia,2007-03-01T00:00:00,17.401178741580424,5.704082470839497,913.7989333239461,43.522096270740924,Murcia,206.26245042127255,"{""type"":""MultiPoint"",""coordinates"":[]}"
200704_00000000000000000003,604.7105979507568,Andalucía,2007-04-01T00:00:00,17.628641229545796,8.171254014375288,989.7662716011621,61.39483101391649,Almería,238.8745297446091,"{""type"":""MultiPoint"",""coordinates"":[]}"
200704_0000000000000000000a,771.9893238757788,Andalucía,2007-04-01T00:00:00,19.076086027372348,11.507521484108569,999.9296594370935,60.9415905060701,Cádiz,905.6716773518849,"{""type"":""MultiPoint"",""coordinates"":[]}"
200704_0000000000000000000d,855.2822103634285,Andalucía,2007-04-01T00:00:00,20.17069672822634,8.497807087316387,1003.5348990797386,81.33677045521377,Córdoba,609.6237629012587,"{""type"":""MultiPoint"",""coordinates"":[]}"
200704_00000000000000000011,764.3751934123231,Andalucía,2007-04-01T00:00:00,16.558404162869074,5.853273702282792,939.9135950316877,82.80761037749845,Granada,381.14726361304827,"{""type"":""MultiPoint"",""coordinates"":[]}"
200704_00000000000000000014,678.8450278703126,Andalucía,2007-04-01T00:00:00,19.878906296381793,10.229758897061252,1016.2342689402685,41.775401563376114,Huelva,714.1904548303046,"{""type"":""MultiPoint"",""coordinates"":[]}"
200704_00000000000000000016,777.2466885381374,Andalucía,2007-04-01T00:00:00,18.79744625176456,7.482051458617182,981.3234878928134,79.37718448273323,Jaén,263.9194428185671,"{""type"":""MultiPoint"",""coordinates"":[]}"
200704_0000000000000000001c,806.2771364504611,Andalucía,2007-04-01T00:00:00,18.49321300371876,9.25472413697644,983.1697902536695,75.39532523138533,Málaga,538.1268351650378,"{""type"":""MultiPoint"",""coordinates"":[]}"
200704_00000000000000000026,714.4098861453851,Andalucía,2007-04-01T00:00:00,20.771459617116783,10.026933360021728,1027.1962836404882,55.70134252176771,Sevilla,510.36224258801235,"{""type"":""MultiPoint"",""coordinates"":[]}"
200704_00000000000000000015,801.532892292573,Aragón,2007-04-01T00:00:00,16.12573896299489,5.143400168586233,817.8789135376347,123.3347954793322,Huesca,600.1579117678788,"{""type"":""MultiPoint"",""coordinates"":[]}"
200704_00000000000000000029,763.6315673565623,Aragón,2007-04-01T00:00:00,15.256461885906006,4.9004413142701555,766.6947072514585,125.4836018498928,Teruel,409.5702151730927,"{""type"":""MultiPoint"",""coordinates"":[]}"
